Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Win_By_Innings,Man_Of_Match
2013-04-17,22,Pune,Maharashtra Cricket Association Stadium,2013,Indian Premier League,T20,20,"Pune Warriors, Sunrisers Hyderabad",Pune Warriors,Sunrisers Hyderabad,club,Pune Warriors,field,Sunrisers Hyderabad,,11,,,A Mishra
2013-04-17,23,Jaipur,Sawai Mansingh Stadium,2013,Indian Premier League,T20,20,"Rajasthan Royals, Mumbai Indians",Rajasthan Royals,Mumbai Indians,club,Rajasthan Royals,bat,Rajasthan Royals,,87,,,AM Rahane
2013-04-18,24,Delhi,Feroz Shah Kotla,2013,Indian Premier League,T20,20,"Delhi Daredevils, Chennai Super Kings",Delhi Daredevils,Chennai Super Kings,club,Chennai Super Kings,bat,Chennai Super Kings,,86,,,MEK Hussey
2013-04-19,25,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2013,Indian Premier League,T20,20,"Sunrisers Hyderabad, Kings XI Punjab",Sunrisers Hyderabad,Kings XI Punjab,club,Kings XI Punjab,bat,Sunrisers Hyderabad,,,5,,GH Vihari
2013-04-20,26,Kolkata,Eden Gardens,2013,Indian Premier League,T20,20,"Kolkata Knight Riders, Chennai Super Kings",Kolkata Knight Riders,Chennai Super Kings,club,Kolkata Knight Riders,bat,Chennai Super Kings,,,4,,RA Jadeja
2013-04-20,27,Bangalore,M Chinnaswamy Stadium,2013,Indian Premier League,T20,20,"Royal Challengers Bangalore, Rajasthan Royals",Royal Challengers Bangalore,Rajasthan Royals,club,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,,7,,R Vinay Kumar
2013-04-21,28,Delhi,Feroz Shah Kotla,2013,Indian Premier League,T20,20,"Delhi Daredevils, Mumbai Indians",Delhi Daredevils,Mumbai Indians,club,Mumbai Indians,bat,Delhi Daredevils,,,9,,V Sehwag
2013-04-21,29,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2013,Indian Premier League,T20,20,"Kings XI Punjab, Pune Warriors",Kings XI Punjab,Pune Warriors,club,Kings XI Punjab,field,Kings XI Punjab,,,7,,DA Miller
2013-04-22,30,Chennai,"MA Chidambaram Stadium, Chepauk",2013,Indian Premier League,T20,20,"Chennai Super Kings, Rajasthan Royals",Chennai Super Kings,Rajasthan Royals,club,Rajasthan Royals,bat,Chennai Super Kings,,,5,,MEK Hussey
2013-04-23,31,Bangalore,M Chinnaswamy Stadium,2013,Indian Premier League,T20,20,"Royal Challengers Bangalore, Pune Warriors",Royal Challengers Bangalore,Pune Warriors,club,Pune Warriors,field,Royal Challengers Bangalore,,130,,,CH Gayle
2013-05-16,67,Dharamsala,Himachal Pradesh Cricket Association Stadium,2013,Indian Premier League,T20,20,"Kings XI Punjab, Delhi Daredevils",Kings XI Punjab,Delhi Daredevils,club,Delhi Daredevils,field,Kings XI Punjab,,7,,,DA Miller
2013-04-24,33,Kolkata,Eden Gardens,2013,Indian Premier League,T20,20,"Kolkata Knight Riders, Mumbai Indians",Kolkata Knight Riders,Mumbai Indians,club,Kolkata Knight Riders,bat,Mumbai Indians,,,5,,DR Smith
2013-04-25,34,Chennai,"MA Chidambaram Stadium, Chepauk",2013,Indian Premier League,T20,20,"Chennai Super Kings, Sunrisers Hyderabad",Chennai Super Kings,Sunrisers Hyderabad,club,Sunrisers Hyderabad,bat,Chennai Super Kings,,,5,,MS Dhoni
2013-04-26,35,Kolkata,Eden Gardens,2013,Indian Premier League,T20,20,"Kolkata Knight Riders, Kings XI Punjab",Kolkata Knight Riders,Kings XI Punjab,club,Kings XI Punjab,bat,Kolkata Knight Riders,,,6,,JH Kallis
2013-04-27,36,Jaipur,Sawai Mansingh Stadium,2013,Indian Premier League,T20,20,"Rajasthan Royals, Sunrisers Hyderabad",Rajasthan Royals,Sunrisers Hyderabad,club,Sunrisers Hyderabad,bat,Rajasthan Royals,,,8,,JP Faulkner
2013-04-27,37,Mumbai,Wankhede Stadium,2013,Indian Premier League,T20,20,"Mumbai Indians, Royal Challengers Bangalore",Mumbai Indians,Royal Challengers Bangalore,club,Mumbai Indians,bat,Mumbai Indians,,58,,,DR Smith
2013-04-28,38,Chennai,"MA Chidambaram Stadium, Chepauk",2013,Indian Premier League,T20,20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,club,Kolkata Knight Riders,field,Chennai Super Kings,,14,,,MEK Hussey
2013-04-28,39,Raipur,Shaheed Veer Narayan Singh International Stadium,2013,Indian Premier League,T20,20,"Delhi Daredevils, Pune Warriors",Delhi Daredevils,Pune Warriors,club,Pune Warriors,field,Delhi Daredevils,,15,,,DA Warner
2013-04-29,40,Jaipur,Sawai Mansingh Stadium,2013,Indian Premier League,T20,20,"Rajasthan Royals, Royal Challengers Bangalore",Rajasthan Royals,Royal Challengers Bangalore,club,Rajasthan Royals,field,Rajasthan Royals,,,4,,SV Samson
2013-04-29,41,Mumbai,Wankhede Stadium,2013,Indian Premier League,T20,20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,club,Mumbai Indians,bat,Mumbai Indians,,4,,,RG Sharma
2013-04-30,42,Pune,Subrata Roy Sahara Stadium,2013,Indian Premier League,T20,20,"Pune Warriors, Chennai Super Kings",Pune Warriors,Chennai Super Kings,club,Chennai Super Kings,bat,Chennai Super Kings,,37,,,MS Dhoni
2013-05-01,43,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2013,Indian Premier League,T20,20,"Sunrisers Hyderabad, Mumbai Indians",Sunrisers Hyderabad,Mumbai Indians,club,Mumbai Indians,bat,Sunrisers Hyderabad,,,7,,I Sharma
2013-05-01,44,Raipur,Shaheed Veer Narayan Singh International Stadium,2013,Indian Premier League,T20,20,"Delhi Daredevils, Kolkata Knight Riders",Delhi Daredevils,Kolkata Knight Riders,club,Kolkata Knight Riders,bat,Delhi Daredevils,,,7,,DA Warner
2013-05-02,45,Chennai,"MA Chidambaram Stadium, Chepauk",2013,Indian Premier League,T20,20,"Chennai Super Kings, Kings XI Punjab",Chennai Super Kings,Kings XI Punjab,club,Chennai Super Kings,bat,Chennai Super Kings,,15,,,SK Raina
2013-05-02,46,Pune,Subrata Roy Sahara Stadium,2013,Indian Premier League,T20,20,"Pune Warriors, Royal Challengers Bangalore",Pune Warriors,Royal Challengers Bangalore,club,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,,17,,,AB de Villiers
2013-05-03,47,Kolkata,Eden Gardens,2013,Indian Premier League,T20,20,"Kolkata Knight Riders, Rajasthan Royals",Kolkata Knight Riders,Rajasthan Royals,club,Rajasthan Royals,bat,Kolkata Knight Riders,,,8,,YK Pathan
2013-05-04,48,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2013,Indian Premier League,T20,20,"Sunrisers Hyderabad, Delhi Daredevils",Sunrisers Hyderabad,Delhi Daredevils,club,Delhi Daredevils,bat,Sunrisers Hyderabad,,,6,,DJG Sammy
2013-05-14,63,Bangalore,M Chinnaswamy Stadium,2013,Indian Premier League,T20,20,"Royal Challengers Bangalore, Kings XI Punjab",Royal Challengers Bangalore,Kings XI Punjab,club,Kings XI Punjab,field,Kings XI Punjab,,,7,,AC Gilchrist
2013-05-05,49,Mumbai,Wankhede Stadium,2013,Indian Premier League,T20,20,"Mumbai Indians, Chennai Super Kings",Mumbai Indians,Chennai Super Kings,club,Mumbai Indians,bat,Mumbai Indians,,60,,,MG Johnson
2013-05-05,50,Jaipur,Sawai Mansingh Stadium,2013,Indian Premier League,T20,20,"Rajasthan Royals, Pune Warriors",Rajasthan Royals,Pune Warriors,club,Pune Warriors,bat,Rajasthan Royals,,,5,,AM Rahane
2013-04-09,9,Bangalore,M Chinnaswamy Stadium,2013,Indian Premier League,T20,20,"Royal Challengers Bangalore, Sunrisers Hyderabad",Royal Challengers Bangalore,Sunrisers Hyderabad,club,Sunrisers Hyderabad,bat,Royal Challengers Bangalore,,,7,,V Kohli
2013-05-07,52,Jaipur,Sawai Mansingh Stadium,2013,Indian Premier League,T20,20,"Rajasthan Royals, Delhi Daredevils",Rajasthan Royals,Delhi Daredevils,club,Delhi Daredevils,bat,Rajasthan Royals,,,9,,AM Rahane
2013-05-07,53,Mumbai,Wankhede Stadium,2013,Indian Premier League,T20,20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,club,Mumbai Indians,bat,Mumbai Indians,,65,,,SR Tendulkar
2013-05-08,54,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2013,Indian Premier League,T20,20,"Sunrisers Hyderabad, Chennai Super Kings",Sunrisers Hyderabad,Chennai Super Kings,club,Sunrisers Hyderabad,field,Chennai Super Kings,,77,,,SK Raina
2013-05-09,55,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2013,Indian Premier League,T20,20,"Kings XI Punjab, Rajasthan Royals",Kings XI Punjab,Rajasthan Royals,club,Rajasthan Royals,field,Rajasthan Royals,,,8,,KK Cooper
2013-05-09,56,Pune,Subrata Roy Sahara Stadium,2013,Indian Premier League,T20,20,"Pune Warriors, Kolkata Knight Riders",Pune Warriors,Kolkata Knight Riders,club,Kolkata Knight Riders,bat,Kolkata Knight Riders,,46,,,G Gambhir
2013-05-10,57,Delhi,Feroz Shah Kotla,2013,Indian Premier League,T20,20,"Delhi Daredevils, Royal Challengers Bangalore",Delhi Daredevils,Royal Challengers Bangalore,club,Delhi Daredevils,field,Royal Challengers Bangalore,,4,,,JD Unadkat
2013-05-11,58,Pune,Subrata Roy Sahara Stadium,2013,Indian Premier League,T20,20,"Pune Warriors, Mumbai Indians",Pune Warriors,Mumbai Indians,club,Pune Warriors,bat,Mumbai Indians,,,5,,MG Johnson
2013-05-11,59,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2013,Indian Premier League,T20,20,"Kings XI Punjab, Sunrisers Hyderabad",Kings XI Punjab,Sunrisers Hyderabad,club,Kings XI Punjab,field,Sunrisers Hyderabad,,30,,,PA Patel
2013-05-12,60,Ranchi,JSCA International Stadium Complex,2013,Indian Premier League,T20,20,"Kolkata Knight Riders, Royal Challengers Bangalore",Kolkata Knight Riders,Royal Challengers Bangalore,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,,5,,JH Kallis
2013-05-12,61,Jaipur,Sawai Mansingh Stadium,2013,Indian Premier League,T20,20,"Rajasthan Royals, Chennai Super Kings",Rajasthan Royals,Chennai Super Kings,club,Rajasthan Royals,field,Rajasthan Royals,,,5,,SR Watson
2013-04-23,32,Delhi,Feroz Shah Kotla,2013,Indian Premier League,T20,20,"Delhi Daredevils, Kings XI Punjab",Delhi Daredevils,Kings XI Punjab,club,Kings XI Punjab,field,Kings XI Punjab,,,5,,Harmeet Singh
2013-05-13,62,Mumbai,Wankhede Stadium,2013,Indian Premier League,T20,20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,club,Sunrisers Hyderabad,bat,Mumbai Indians,,,7,,KA Pollard
2013-05-15,65,Ranchi,JSCA International Stadium Complex,2013,Indian Premier League,T20,20,"Kolkata Knight Riders, Pune Warriors",Kolkata Knight Riders,Pune Warriors,club,Kolkata Knight Riders,field,Pune Warriors,,7,,,MK Pandey
2013-05-14,64,Chennai,"MA Chidambaram Stadium, Chepauk",2013,Indian Premier League,T20,20,"Chennai Super Kings, Delhi Daredevils",Chennai Super Kings,Delhi Daredevils,club,Chennai Super Kings,bat,Chennai Super Kings,,33,,,MS Dhoni
2013-05-15,66,Mumbai,Wankhede Stadium,2013,Indian Premier League,T20,20,"Mumbai Indians, Rajasthan Royals",Mumbai Indians,Rajasthan Royals,club,Rajasthan Royals,field,Mumbai Indians,,14,,,AP Tare
2013-05-06,51,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2013,Indian Premier League,T20,20,"Kings XI Punjab, Royal Challengers Bangalore",Kings XI Punjab,Royal Challengers Bangalore,club,Kings XI Punjab,field,Kings XI Punjab,,,6,,DA Miller
2013-05-17,68,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2013,Indian Premier League,T20,20,"Sunrisers Hyderabad, Rajasthan Royals",Sunrisers Hyderabad,Rajasthan Royals,club,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,,23,,,A Mishra
2013-05-18,69,Dharamsala,Himachal Pradesh Cricket Association Stadium,2013,Indian Premier League,T20,20,"Kings XI Punjab, Mumbai Indians",Kings XI Punjab,Mumbai Indians,club,Mumbai Indians,field,Kings XI Punjab,,50,,,Azhar Mahmood
2013-05-19,71,Pune,Subrata Roy Sahara Stadium,2013,Indian Premier League,T20,20,"Pune Warriors, Delhi Daredevils",Pune Warriors,Delhi Daredevils,club,Pune Warriors,bat,Pune Warriors,,38,,,LJ Wright
2013-05-18,70,Bangalore,M Chinnaswamy Stadium,2013,Indian Premier League,T20,20,"Royal Challengers Bangalore, Chennai Super Kings",Royal Challengers Bangalore,Chennai Super Kings,club,Chennai Super Kings,field,Royal Challengers Bangalore,,24,,,V Kohli
2013-05-19,72,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2013,Indian Premier League,T20,20,"Sunrisers Hyderabad, Kolkata Knight Riders",Sunrisers Hyderabad,Kolkata Knight Riders,club,Kolkata Knight Riders,bat,Sunrisers Hyderabad,,,5,,PA Patel
2013-05-21,,Delhi,Feroz Shah Kotla,2013,Indian Premier League,T20,20,"Chennai Super Kings, Mumbai Indians",Chennai Super Kings,Mumbai Indians,club,Chennai Super Kings,bat,Chennai Super Kings,,48,,,MEK Hussey
2013-05-22,,Delhi,Feroz Shah Kotla,2013,Indian Premier League,T20,20,"Rajasthan Royals, Sunrisers Hyderabad",Rajasthan Royals,Sunrisers Hyderabad,club,Sunrisers Hyderabad,bat,Rajasthan Royals,,,4,,BJ Hodge
2013-05-24,,Kolkata,Eden Gardens,2013,Indian Premier League,T20,20,"Mumbai Indians, Rajasthan Royals",Mumbai Indians,Rajasthan Royals,club,Rajasthan Royals,bat,Mumbai Indians,,,4,,Harbhajan Singh
2013-05-26,,Kolkata,Eden Gardens,2013,Indian Premier League,T20,20,"Chennai Super Kings, Mumbai Indians",Chennai Super Kings,Mumbai Indians,club,Mumbai Indians,bat,Mumbai Indians,,23,,,KA Pollard
2014-04-16,1,Abu Dhabi,Sheikh Zayed Stadium,2014,Indian Premier League,T20,20,"Mumbai Indians, Kolkata Knight Riders",Mumbai Indians,Kolkata Knight Riders,club,Kolkata Knight Riders,bat,Kolkata Knight Riders,,41,,,JH Kallis
2014-04-17,2,,Sharjah Cricket Stadium,2014,Indian Premier League,T20,20,"Delhi Daredevils, Royal Challengers Bangalore",Delhi Daredevils,Royal Challengers Bangalore,club,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,,8,,YS Chahal
2014-04-18,3,Abu Dhabi,Sheikh Zayed Stadium,2014,Indian Premier League,T20,20,"Chennai Super Kings, Kings XI Punjab",Chennai Super Kings,Kings XI Punjab,club,Chennai Super Kings,bat,Kings XI Punjab,,,6,,GJ Maxwell
2014-04-18,4,Abu Dhabi,Sheikh Zayed Stadium,2014,Indian Premier League,T20,20,"Sunrisers Hyderabad, Rajasthan Royals",Sunrisers Hyderabad,Rajasthan Royals,club,Rajasthan Royals,field,Rajasthan Royals,,,4,,AM Rahane
2014-04-19,5,,Dubai International Cricket Stadium,2014,Indian Premier League,T20,20,"Royal Challengers Bangalore, Mumbai Indians",Royal Challengers Bangalore,Mumbai Indians,club,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,,7,,PA Patel
2014-04-19,6,,Dubai International Cricket Stadium,2014,Indian Premier League,T20,20,"Kolkata Knight Riders, Delhi Daredevils",Kolkata Knight Riders,Delhi Daredevils,club,Kolkata Knight Riders,bat,Delhi Daredevils,,,4,,JP Duminy
2014-04-20,7,,Sharjah Cricket Stadium,2014,Indian Premier League,T20,20,"Rajasthan Royals, Kings XI Punjab",Rajasthan Royals,Kings XI Punjab,club,Kings XI Punjab,field,Kings XI Punjab,,,7,,GJ Maxwell
2014-04-21,8,Abu Dhabi,Sheikh Zayed Stadium,2014,Indian Premier League,T20,20,"Chennai Super Kings, Delhi Daredevils",Chennai Super Kings,Delhi Daredevils,club,Chennai Super Kings,bat,Chennai Super Kings,,93,,,SK Raina
2014-04-22,9,,Sharjah Cricket Stadium,2014,Indian Premier League,T20,20,"Kings XI Punjab, Sunrisers Hyderabad",Kings XI Punjab,Sunrisers Hyderabad,club,Sunrisers Hyderabad,field,Kings XI Punjab,,72,,,GJ Maxwell
2014-04-23,10,,Dubai International Cricket Stadium,2014,Indian Premier League,T20,20,"Rajasthan Royals, Chennai Super Kings",Rajasthan Royals,Chennai Super Kings,club,Rajasthan Royals,field,Chennai Super Kings,,7,,,RA Jadeja
2014-04-24,11,,Sharjah Cricket Stadium,2014,Indian Premier League,T20,20,"Royal Challengers Bangalore, Kolkata Knight Riders",Royal Challengers Bangalore,Kolkata Knight Riders,club,Royal Challengers Bangalore,field,Kolkata Knight Riders,,2,,,CA Lynn
2014-04-25,12,,Dubai International Cricket Stadium,2014,Indian Premier League,T20,20,"Sunrisers Hyderabad, Delhi Daredevils",Sunrisers Hyderabad,Delhi Daredevils,club,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,,4,,,AJ Finch
2014-04-25,13,,Dubai International Cricket Stadium,2014,Indian Premier League,T20,20,"Chennai Super Kings, Mumbai Indians",Chennai Super Kings,Mumbai Indians,club,Mumbai Indians,bat,Chennai Super Kings,,,7,,MM Sharma
2014-04-26,14,Abu Dhabi,Sheikh Zayed Stadium,2014,Indian Premier League,T20,20,"Rajasthan Royals, Royal Challengers Bangalore",Rajasthan Royals,Royal Challengers Bangalore,club,Rajasthan Royals,field,Rajasthan Royals,,,6,,PV Tambe
2014-04-26,15,Abu Dhabi,Sheikh Zayed Stadium,2014,Indian Premier League,T20,20,"Kolkata Knight Riders, Kings XI Punjab",Kolkata Knight Riders,Kings XI Punjab,club,Kolkata Knight Riders,field,Kings XI Punjab,,23,,,Sandeep Sharma
2014-04-27,16,,Sharjah Cricket Stadium,2014,Indian Premier League,T20,20,"Delhi Daredevils, Mumbai Indians",Delhi Daredevils,Mumbai Indians,club,Mumbai Indians,bat,Delhi Daredevils,,,6,,M Vijay
2014-04-27,17,,Sharjah Cricket Stadium,2014,Indian Premier League,T20,20,"Sunrisers Hyderabad, Chennai Super Kings",Sunrisers Hyderabad,Chennai Super Kings,club,Sunrisers Hyderabad,bat,Chennai Super Kings,,,5,,DR Smith
2014-04-28,18,,Dubai International Cricket Stadium,2014,Indian Premier League,T20,20,"Kings XI Punjab, Royal Challengers Bangalore",Kings XI Punjab,Royal Challengers Bangalore,club,Kings XI Punjab,field,Kings XI Punjab,,,5,,Sandeep Sharma
2014-04-29,19,Abu Dhabi,Sheikh Zayed Stadium,2014,Indian Premier League,T20,20,"Kolkata Knight Riders, Rajasthan Royals",Kolkata Knight Riders,Rajasthan Royals,club,Rajasthan Royals,bat,,tie,,,,JP Faulkner
2014-04-30,20,,Dubai International Cricket Stadium,2014,Indian Premier League,T20,20,"Mumbai Indians, Sunrisers Hyderabad",Mumbai Indians,Sunrisers Hyderabad,club,Mumbai Indians,field,Sunrisers Hyderabad,,15,,,B Kumar
2014-05-02,21,Ranchi,JSCA International Stadium Complex,2014,Indian Premier League,T20,20,"Chennai Super Kings, Kolkata Knight Riders",Chennai Super Kings,Kolkata Knight Riders,club,Chennai Super Kings,bat,Chennai Super Kings,,34,,,RA Jadeja
2014-05-03,22,Mumbai,Wankhede Stadium,2014,Indian Premier League,T20,20,"Mumbai Indians, Kings XI Punjab",Mumbai Indians,Kings XI Punjab,club,Kings XI Punjab,bat,Mumbai Indians,,,5,,CJ Anderson
2014-05-03,23,Delhi,Feroz Shah Kotla,2014,Indian Premier League,T20,20,"Delhi Daredevils, Rajasthan Royals",Delhi Daredevils,Rajasthan Royals,club,Rajasthan Royals,field,Rajasthan Royals,,,7,,KK Nair
2014-05-04,24,Bangalore,M Chinnaswamy Stadium,2014,Indian Premier League,T20,20,"Royal Challengers Bangalore, Sunrisers Hyderabad",Royal Challengers Bangalore,Sunrisers Hyderabad,club,Royal Challengers Bangalore,field,Royal Challengers Bangalore,,,4,,AB de Villiers
2014-05-05,25,Ahmedabad,"Sardar Patel Stadium, Motera",2014,Indian Premier League,T20,20,"Rajasthan Royals, Kolkata Knight Riders",Rajasthan Royals,Kolkata Knight Riders,club,Kolkata Knight Riders,field,Rajasthan Royals,,10,,,PV Tambe
2014-05-05,26,Delhi,Feroz Shah Kotla,2014,Indian Premier League,T20,20,"Delhi Daredevils, Chennai Super Kings",Delhi Daredevils,Chennai Super Kings,club,Chennai Super Kings,field,Chennai Super Kings,,,8,,DR Smith
2014-05-06,27,Mumbai,Wankhede Stadium,2014,Indian Premier League,T20,20,"Mumbai Indians, Royal Challengers Bangalore",Mumbai Indians,Royal Challengers Bangalore,club,Royal Challengers Bangalore,field,Mumbai Indians,,19,,,RG Sharma
2014-05-07,28,Delhi,Feroz Shah Kotla,2014,Indian Premier League,T20,20,"Delhi Daredevils, Kolkata Knight Riders",Delhi Daredevils,Kolkata Knight Riders,club,Delhi Daredevils,bat,Kolkata Knight Riders,,,8,,G Gambhir
2014-05-07,29,Cuttack,Barabati Stadium,2014,Indian Premier League,T20,20,"Kings XI Punjab, Chennai Super Kings",Kings XI Punjab,Chennai Super Kings,club,Chennai Super Kings,field,Kings XI Punjab,,44,,,GJ Maxwell
2014-05-08,30,Ahmedabad,"Sardar Patel Stadium, Motera",2014,Indian Premier League,T20,20,"Rajasthan Royals, Sunrisers Hyderabad",Rajasthan Royals,Sunrisers Hyderabad,club,Rajasthan Royals,field,Sunrisers Hyderabad,,32,,,B Kumar
2014-05-09,31,Bangalore,M Chinnaswamy Stadium,2014,Indian Premier League,T20,20,"Royal Challengers Bangalore, Kings XI Punjab",Royal Challengers Bangalore,Kings XI Punjab,club,Royal Challengers Bangalore,field,Kings XI Punjab,,32,,,Sandeep Sharma
2014-05-10,32,Delhi,Feroz Shah Kotla,2014,Indian Premier League,T20,20,"Delhi Daredevils, Sunrisers Hyderabad",Delhi Daredevils,Sunrisers Hyderabad,club,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,,8,,DW Steyn
2014-05-10,33,Mumbai,Wankhede Stadium,2014,Indian Premier League,T20,20,"Mumbai Indians, Chennai Super Kings",Mumbai Indians,Chennai Super Kings,club,Chennai Super Kings,field,Chennai Super Kings,,,4,,DR Smith
2014-05-11,34,Cuttack,Barabati Stadium,2014,Indian Premier League,T20,20,"Kings XI Punjab, Kolkata Knight Riders",Kings XI Punjab,Kolkata Knight Riders,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,,9,,G Gambhir
2014-05-11,35,Bangalore,M Chinnaswamy Stadium,2014,Indian Premier League,T20,20,"Royal Challengers Bangalore, Rajasthan Royals",Royal Challengers Bangalore,Rajasthan Royals,club,Royal Challengers Bangalore,bat,Rajasthan Royals,,,5,,JP Faulkner
2014-05-12,36,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2014,Indian Premier League,T20,20,"Sunrisers Hyderabad, Mumbai Indians",Sunrisers Hyderabad,Mumbai Indians,club,Sunrisers Hyderabad,bat,Mumbai Indians,,,7,,AT Rayudu
2014-05-13,37,Ranchi,JSCA International Stadium Complex,2014,Indian Premier League,T20,20,"Chennai Super Kings, Rajasthan Royals",Chennai Super Kings,Rajasthan Royals,club,Rajasthan Royals,bat,Chennai Super Kings,,,5,,RA Jadeja
2014-05-13,38,Bangalore,M Chinnaswamy Stadium,2014,Indian Premier League,T20,20,"Royal Challengers Bangalore, Delhi Daredevils",Royal Challengers Bangalore,Delhi Daredevils,club,Delhi Daredevils,field,Royal Challengers Bangalore,,16,,,Yuvraj Singh
2014-05-14,39,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2014,Indian Premier League,T20,20,"Sunrisers Hyderabad, Kings XI Punjab",Sunrisers Hyderabad,Kings XI Punjab,club,Kings XI Punjab,field,Kings XI Punjab,,,6,,WP Saha
2014-05-14,40,Cuttack,Barabati Stadium,2014,Indian Premier League,T20,20,"Kolkata Knight Riders, Mumbai Indians",Kolkata Knight Riders,Mumbai Indians,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,,6,,RV Uthappa
2014-05-15,41,Ahmedabad,"Sardar Patel Stadium, Motera",2014,Indian Premier League,T20,20,"Rajasthan Royals, Delhi Daredevils",Rajasthan Royals,Delhi Daredevils,club,Delhi Daredevils,field,Rajasthan Royals,,62,,,AM Rahane
2014-05-18,42,Ranchi,JSCA International Stadium Complex,2014,Indian Premier League,T20,20,"Chennai Super Kings, Royal Challengers Bangalore",Chennai Super Kings,Royal Challengers Bangalore,club,Chennai Super Kings,bat,Royal Challengers Bangalore,,,5,,AB de Villiers
2014-05-18,43,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2014,Indian Premier League,T20,20,"Sunrisers Hyderabad, Kolkata Knight Riders",Sunrisers Hyderabad,Kolkata Knight Riders,club,Sunrisers Hyderabad,bat,Kolkata Knight Riders,,,7,,UT Yadav
2014-05-19,44,Ahmedabad,"Sardar Patel Stadium, Motera",2014,Indian Premier League,T20,20,"Rajasthan Royals, Mumbai Indians",Rajasthan Royals,Mumbai Indians,club,Mumbai Indians,bat,Mumbai Indians,,25,,,MEK Hussey
2014-05-19,45,Delhi,Feroz Shah Kotla,2014,Indian Premier League,T20,20,"Delhi Daredevils, Kings XI Punjab",Delhi Daredevils,Kings XI Punjab,club,Kings XI Punjab,field,Kings XI Punjab,,,4,,AR Patel
2014-05-20,46,Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2014,Indian Premier League,T20,20,"Sunrisers Hyderabad, Royal Challengers Bangalore",Sunrisers Hyderabad,Royal Challengers Bangalore,club,Royal Challengers Bangalore,bat,Sunrisers Hyderabad,,,7,,DA Warner
2014-05-20,47,Kolkata,Eden Gardens,2014,Indian Premier League,T20,20,"Kolkata Knight Riders, Chennai Super Kings",Kolkata Knight Riders,Chennai Super Kings,club,Kolkata Knight Riders,field,Kolkata Knight Riders,,,8,,RV Uthappa
2014-05-21,48,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2014,Indian Premier League,T20,20,"Kings XI Punjab, Mumbai Indians",Kings XI Punjab,Mumbai Indians,club,Mumbai Indians,field,Mumbai Indians,,,7,,LMP Simmons
2014-05-22,49,Kolkata,Eden Gardens,2014,Indian Premier League,T20,20,"Kolkata Knight Riders, Royal Challengers Bangalore",Kolkata Knight Riders,Royal Challengers Bangalore,club,Royal Challengers Bangalore,field,Kolkata Knight Riders,,30,,,RV Uthappa
2014-05-22,50,Ranchi,JSCA International Stadium Complex,2014,Indian Premier League,T20,20,"Chennai Super Kings, Sunrisers Hyderabad",Chennai Super Kings,Sunrisers Hyderabad,club,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,,6,,DA Warner
2014-05-23,51,Mumbai,Wankhede Stadium,2014,Indian Premier League,T20,20,"Mumbai Indians, Delhi Daredevils",Mumbai Indians,Delhi Daredevils,club,Delhi Daredevils,field,Mumbai Indians,,15,,,MEK Hussey
2014-05-23,52,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2014,Indian Premier League,T20,20,"Kings XI Punjab, Rajasthan Royals",Kings XI Punjab,Rajasthan Royals,club,Rajasthan Royals,field,Kings XI Punjab,,16,,,SE Marsh
2014-05-24,53,Bangalore,M Chinnaswamy Stadium,2014,Indian Premier League,T20,20,"Royal Challengers Bangalore, Chennai Super Kings",Royal Challengers Bangalore,Chennai Super Kings,club,Chennai Super Kings,field,Chennai Super Kings,,,8,,MS Dhoni
